SURVEY_YEAR,REGION,SIZE1,ABUN_MAT_MALE,ABUN_IMM_MALE,TOTAL_ABUN
2018,EBS,227,0,0,0
2018,EBS,228,0,0,0
2018,EBS,229,0,0,0
2018,EBS,230,0,0,0
2018,EBS,231,0,0,0
2018,EBS,232,0,0,0
2018,EBS,233,0,0,0
2018,EBS,234,0,0,0
2018,EBS,235,0,0,0
2018,EBS,236,0,0,0
2018,EBS,237,0,0,0
2018,EBS,238,0,0,0
2018,EBS,239,0,0,0
2018,EBS,240,0,0,0
2018,EBS,241,0,0,0
2018,EBS,242,0,0,0
2018,EBS,243,0,0,0
2018,EBS,244,0,0,0
2018,EBS,245,0,0,0
2018,EBS,246,0,0,0
2018,EBS,247,0,0,0
2018,EBS,248,0,0,0
2018,EBS,249,0,0,0
2018,EBS,250,0,0,0
